id_koi,f18_ror,f18_steff_err2,f18_prad,f18_steff,f18_srad_err,f18_smass_err1,f18_srho_err2,f18_steff_err1,f18_ror_err2,f18_ror_err1,f18_period,f18_srho_err1,f18_smass,f18_prad_err,f18_srad,id_koi,id_koicand,f18_srho,f18_smass_err2,id_kic,v18_Kepler,v18_ecc,v18_period,v18_prad,v18_rovera,v18_ror,v18_smass,v18_srad,v18_srho,v18_steff,v18_smet,v18_kepmag,v18_relrho,v18_impact,v18_ld1,v18_ld2,v18_ecc_err1,v18_ecc_err2,v18_period_err1,v18_period_err2,v18_prad_err1,v18_prad_err2,v18_rovera_err1,v18_rovera_err2,v18_ror_err1,v18_ror_err2,v18_smass_err1,v18_smass_err2,v18_srad_err1,v18_srad_err2,v18_srho_err1,v18_srho_err2,v18_steff_err1,v18_steff_err2,v18_smet_err1,v18_smet_err2,v18_relrho_err1,v18_relrho_err2,v18_impact_err1,v18_impact_err2,v18_ld1_err1,v18_ld1_err2,v18_ld2_err1,v18_ld2_err2,v18_sample,dr25_BB1_cum,dr25_BB1_cum_err1,dr25_BB1_cum_err2,dr25_EP1_cum,dr25_EP1_cum_err1,dr25_EP1_cum_err2,dr25_PE1_cum,dr25_PE1_cum_err1,dr25_PE1_cum_err2,dr25_RD1_cum,dr25_RD1_cum_err1,dr25_RD1_cum_err2,dr25_RHO_cum,dr25_RHO_cum_err1,dr25_RHO_cum_err2,dr25_TAU1_cum,dr25_TAU1_cum_err1,dr25_TAU1_cum_err2,dr25_ZPT_cum,dr25_ZPT_cum_err1,dr25_ZPT_cum_err2,fgraz,f18_tau0,dr25_tau,multi,x,dr25_prad,dr25_prad_err
2585,0.008552,60,1.067,5951,0.028,0.024,-0.03,60,-0.000609,0.000301,10.42312041,0.03,0.874,0.063,1.141,2585,K02585.02,0.59,-0.023,7673841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.325107161876,0.296794508045,-0.22081439544,68.1509583881,0.0063992196126,-0.00736299919798,10.4231796414,8.63096498911e-05,-9.00737364109e-05,0.00791126472096,0.00054487607978,-0.000473333335139,6.9192646304,3.52779493208,-2.89701529529,2.15213680892,0.19633796579,-0.244345511295,-1.4228743938e-07,1.09446536685e-06,-1.11879184982e-06,0.0,5.30265071829,2.15213680892,,10.42312041,0.983916082081,0.0677643886352
2585,0.006912,60,0.861,5951,0.028,0.024,-0.03,60,-0.000399,0.000326,7.87840906,0.03,0.874,0.049,1.141,2585,K02585.03,0.59,-0.023,7673841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.322001466569,0.294445699494,-0.222944291402,71.5848840037,0.00908942960966,-0.00881158556831,7.87846247523,8.49852309139e-05,-8.2382179647e-05,0.00610924501446,0.000399123073538,-0.000364847192869,0.948627937852,0.328922204703,-0.395916541506,3.82608501142,0.264271831884,-0.271171278514,-1.05484631221e-07,1.08799958686e-06,-1.12200512018e-06,0.0,4.8302908113,3.82608501142,True,7.87840906,0.759800693203,0.0510350559741
2590,0.006532,60,1.532,6206,0.057,0.058,-0.01,60,-0.000441,6.4e-05,22.7888975,0.01,1.375,0.072,2.15,2590,K02590.02,0.14,-0.091,12016267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.328395052584,0.280419830438,-0.224895680675,67.4344236231,0.0111386242603,-0.0105169089114,22.7909050635,0.000278841352859,-0.000269510649531,0.00678548801757,0.000273793181429,-0.000229401357566,0.190288009777,0.0415959931789,-0.0758676043638,9.38082946638,0.348236099424,-0.295146491332,-2.9125451306e-08,9.40247859019e-07,-9.52197823691e-07,0.0,11.1167080465,9.38082946638,True,22.7888975,1.59017911692,0.0724831924085
2593,0.007466,60,1.192,6213,0.032,0.021,-0.01,60,-0.000357,0.000167,14.7967458,0.03,1.263,0.049,1.463,2593,K02593.01,0.4,-0.018,8212002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.317631587247,0.27883802632,-0.217622531827,75.7432457425,0.00629371481661,-0.0067319573165,14.7966363175,0.000134164379109,-0.000124627453999,0.00695946861398,0.000265319968402,-0.000213596216282,0.62051259467,0.127799623909,-0.237839851747,5.50899849585,0.185902851049,-0.179203545287,-5.52512191348e-08,7.5399040117e-07,-7.56861881188e-07,0.0,6.78390640561,5.50899849585,False,14.7967458,1.10980558147,0.045248230887
2595,0.008635,60,1.414,6330,0.039,0.023,-0.02,60,-0.000355,0.000234,9.18247194,0.01,1.256,0.06,1.5,2595,K02595.01,0.38,-0.021,8883329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.316511072061,0.282595845669,-0.216521037372,67.0443006107,0.00567642888242,-0.00566615768518,9.18246935443,6.82728791759e-05,-6.88037361964e-05,0.00868919477347,0.000359588032518,-0.000299606864488,0.816853036676,0.193936894517,-0.319518312208,4.27739356547,0.180193790331,-0.182436107031,-6.1664644482e-08,1.53257117183e-06,-1.55377651651e-06,0.0,5.88621938666,4.27739356547,,9.18247194,1.42068334546,0.0653333196442
2595,0.008003,60,1.311,6330,0.039,0.023,-0.02,60,-0.000225,0.000425,14.6134251,0.01,1.256,0.063,1.5,2595,K02595.02,0.38,-0.021,8883329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.309485128681,0.284990672419,-0.215948849858,73.4106907344,0.00708616761496,-0.00727886116482,14.6135557019,0.000160207591099,-0.000163686519596,0.00791820432324,0.000363995480074,-0.000323896627353,0.71353927654,0.150952056272,-0.275175269325,5.24961233781,0.186287582356,-0.192232835685,-9.94943105802e-08,1.54378290686e-06,-1.50632043692e-06,0.0,6.87227580612,5.24961233781,,14.6134251,1.29462640685,0.0655393800524
2603,0.010737,60,2.031,6278,0.049,0.028,-0.02,60,-0.000454,0.00038,73.711634,0.01,1.259,0.097,1.732,2603,K02603.01,0.25,-0.066,2443393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30977179722,0.297392390244,-0.2130010293,135.806113198,0.0105056637983,-0.0148565957167,73.7094966597,0.00117518910903,-0.000951097013427,0.010904114262,0.000448059130909,-0.000358810837701,0.534283732599,0.0991899540937,-0.218640858912,9.92886468476,0.276721143494,-0.259167468532,-5.85828580182e-08,3.30740743018e-06,-3.43846102452e-06,0.0,13.5511592888,9.92886468476,,73.711634,2.0585659233,0.0958784293217
2608,0.007724,60,1.032,6431,0.087,0.024,-0.07,60,-0.000362,0.000212,2.76122421,0.07,1.236,0.08,1.223,2608,K02608.01,0.65,-0.035,6269070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.318721876279,0.289819311363,-0.216484022039,64.6067158518,0.00597036334308,-0.00557877781509,2.76123319511,2.11540519497e-05,-2.13584571926e-05,0.00760106809161,0.000388770792364,-0.000360277640577,0.405363408207,0.106419666578,-0.155959421776,3.59479984296,0.179765737495,-0.184618692941,-1.46224838573e-07,2.32789936821e-06,-2.33809164464e-06,0.0,3.29741704811,3.59479984296,False,2.76122421,1.01327558409,0.0876831547649
2612,0.005487,60,0.615,5544,0.024,0.031,-0.05,60,-0.000628,0.001432,4.61226344,0.05,1.023,0.118,1.029,2612,K02612.01,0.95,-0.03,9602613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31800694212,0.285221123793,-0.220216574606,66.8607228616,0.00544473759696,-0.00562766172855,4.61225877505,3.55506502565e-05,-3.50942003555e-05,0.00493870085879,0.000280852440367,-0.000241349441157,1.63837965565,0.523416648424,-0.625774489289,2.67431508247,0.165622427242,-0.1726815269,-9.16455079584e-08,7.70699994735e-07,-7.68240790796e-07,0.0,3.44752909671,2.67431508247,True,4.61226344,0.553929627023,0.0320085680294
2612,0.005389,60,0.604,5544,0.024,0.031,-0.05,60,-0.000508,0.001869,7.57306383,0.05,1.023,0.134,1.029,2612,K02612.02,0.95,-0.03,9602613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.312507524049,0.295005933443,-0.212990364225,64.941356537,0.00596646787137,-0.00671631186036,7.57300807888,6.48625650488e-05,-6.28572130132e-05,0.00505488699277,0.000331335082751,-0.000293862818062,3.10299001035,1.17017792934,-1.25425339205,2.5424891561,0.19279328039,-0.200658906808,-7.59841555993e-08,7.31458820779e-07,-7.51127834629e-07,0.0,4.06718359991,2.5424891561,True,7.57306383,0.566961179997,0.0374721992459
2623,0.007118,60,1.314,6219,0.045,0.021,-0.01,60,-0.000322,0.000275,5.57654784,0.01,1.325,0.065,1.692,2623,K02623.01,0.27,-0.022,10916600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.327109441612,0.298083233226,-0.229348886818,69.4266779996,0.00755068071589,-0.00796301380143,5.57654999516,5.56049452687e-05,-5.41353695418e-05,0.00680107741329,0.000373484784118,-0.000321437636592,0.833976738722,0.239121624454,-0.348048471078,3.57332118428,0.191715391855,-0.205001194808,-1.83973159638e-07,1.26845099269e-06,-1.24685591381e-06,0.0,5.58613803503,3.57332118428,False,5.57654784,1.25430910518,0.0722446556667
2631,0.011593,60,1.946,5754,0.039,0.018,-0.01,60,-0.000392,0.00046,44.9977478,0.01,0.874,0.087,1.537,2631,K02631.01,0.24,-0.017,7584650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.309630669691,0.281970246499,-0.215358089089,93.2295708731,0.0108296517167,-0.00995746746086,44.9977544618,0.000514781361616,-0.000557056063961,0.0120064693701,0.000497140759505,-0.000368932651183,0.458991752144,0.0853233377075,-0.176424224347,8.87626756207,0.257729998437,-0.26667646201,-3.95618624333e-06,2.25337937741e-06,-2.27560019442e-06,0.0,11.6529965762,8.87626756207,,44.9977478,2.01147983298,0.088703066756
2632,0.006214,60,1.494,6238,0.054,0.039,-0.01,60,-0.000126,0.000276,7.12811928,0.01,1.414,0.06,2.201,2632,K02632.01,0.13,-0.108,11337566,Kepler-1298,0.189502082821,7.12836322437,1.58659533083,0.124790994702,0.00673413380581,1.37,2.16,0.191574839559,6467.0,-0.1,11.392,0.877021426682,0.592033573262,0.409656013173,0.242972633023,0.197246752746,-0.189502056954,7.1288298338,-7.1288298338,1.67507932693,-1.67507932693,0.00567997657585,-0.00480448904387,0.00041193869111,-0.000305645333069,0.17,-0.17,0.07,-0.07,0.0239468549449,-0.0239468549449,173.0,-173.0,0.3,-0.3,0.213823822357,-0.418255444475,0.134701188561,-0.379507441395,0.0954040808602,-0.0958739582625,0.0989572608815,-0.0969363435529,s,0.328487165353,0.294505297093,-0.225955313153,69.8796384523,0.00701746869392,-0.00729103530038,7.128143513,6.1520171216e-05,-6.44110783474e-05,0.0063049059383,0.000261151494884,-0.000204118773707,0.297644183926,0.0646625754795,-0.124982968382,5.49479130726,0.196414693598,-0.201174434762,-2.30861146095e-08,1.03301847389e-06,-1.05068159325e-06,0.0,7.73490485119,5.49479130726,,7.12811928,1.51260367875,0.0670231252166
2635,0.007415,60,1.484,6021,0.052,0.023,-0.01,60,-0.000196,0.00043,22.2419092,0.01,1.104,0.075,1.834,2635,K02635.01,0.19,-0.023,4914566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.314695893934,0.291836772677,-0.21614080317,77.7258243925,0.00923302867419,-0.00881157763045,22.2419489998,0.000248266064386,-0.000255461374998,0.00737726743714,0.000360071272991,-0.000308638022874,0.414569980066,0.0848004315527,-0.168749969992,7.22160813209,0.23895225015,-0.232813288699,-2.62606429116e-07,1.96482533647e-06,-1.96162582344e-06,0.0,9.95979947109,7.22160813209,,22.2419092,1.47476002429,0.0788413521757
2636,0.005972,60,0.643,5858,0.023,0.03,-0.06,60,-0.000346,0.000128,3.88151335,0.03,1.041,0.029,0.987,2636,K02636.01,1.09,-0.018,6198182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31058313411,0.293019235098,-0.214534780191,68.1217595921,0.00781623673038,-0.00807913441474,3.88149251361,3.56557134311e-05,-3.40162825041e-05,0.00561141772306,0.000333498177877,-0.000307522928108,1.57993730132,0.606875594583,-0.635560888311,2.54626811338,0.20435181971,-0.20353325886,-1.56145092672e-07,1.04716879136e-06,-1.0729273569e-06,0.0,3.10910915149,2.54626811338,,3.88151335,0.6036931529,0.0372407923131
2668,0.014714,60,1.395,5463,0.023,0.032,-0.1,60,-0.000385,0.000411,0.679336272,0.09,0.883,0.053,0.869,2668,K02668.01,1.38,-0.032,5513012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3186706107,0.275999274372,-0.218378859222,65.8560274414,0.000986163736684,-0.00100699860064,0.679337079464,8.40850996719e-07,-8.39196032998e-07,0.0142635418002,0.000592921369404,-0.000343761889351,2.92955035272,0.557655547741,-1.0489315697,1.17329837563,0.0368531264164,-0.0392869084464,-1.78180566675e-07,2.84094532684e-06,-2.87718810804e-06,0.0,1.60760622574,1.17329837563,True,0.679336272,1.35105694285,0.0569794064836
2672,0.052424,60,5.142,5656,0.022,0.01,-0.05,60,-0.000593,0.000606,88.5112563,0.03,1.005,0.137,0.897,2672,K02672.01,1.34,-0.015,11253827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.296097376031,0.250022227909,-0.20159362508,115.672498097,0.00239101299709,-0.00242022197263,88.5122161361,0.000276990269711,-0.000275569922294,0.0458608692369,0.00140872038607,-0.000658275329908,2.36150993003,0.306875114474,-0.766378430187,6.50249951292,0.065826455371,-0.0661283873217,2.65336138649e-07,1.30549995304e-05,-1.29839793298e-05,0.0,8.23017385178,6.50249951292,True,88.5112563,4.4839547679,0.149348909402
2672,0.030168,60,2.955,5656,0.022,0.01,-0.05,60,-0.000278,0.000576,42.99255302,0.03,1.005,0.082,0.897,2672,K02672.02,1.34,-0.015,11253827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.317308716812,0.28684403147,-0.216319404205,95.5054541846,0.00351901288965,-0.00331205927885,42.9923186749,0.000174596049291,-0.00017960040956,0.0306571166057,0.00128635762945,-0.00072657369883,3.40143755768,0.579520284322,-1.36545409354,4.47908655625,0.0988601386362,-0.0929301358404,-3.62719054224e-07,1.37952420331e-05,-1.39835684885e-05,0.0,6.46954770173,4.47908655625,False,42.99255302,2.99743826189,0.122833809523
2674,0.007857,60,1.448,5754,0.045,0.024,-0.01,60,-0.000322,0.000317,11.1726994,0.01,1.094,0.069,1.687,2674,K02674.02,0.23,-0.024,8022489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.324676577709,0.302336642594,-0.222575185647,73.0068406945,0.0068077469344,-0.00782463697209,11.1726528321,0.000114172595138,-0.000110472830876,0.00801760515781,0.000410123660036,-0.000310211928217,0.334021682714,0.0798565407573,-0.142332137624,6.12191910566,0.259670431279,-0.2305409296,-5.88569835413e-09,1.06592856631e-06,-1.06118106149e-06,0.0,7.42884333562,6.12191910566,,11.1726994,1.47430128923,0.0770247189907
2674,0.007783,60,1.434,5754,0.045,0.024,-0.01,60,-0.000136,0.000353,2.53573424,0.01,1.094,0.059,1.687,2674,K02674.03,0.23,-0.024,8022489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.318421278251,0.28770565927,-0.21884506206,66.0150810387,0.00387482907053,-0.00365381442781,2.53573370304,1.09541395892e-05,-1.17451732815e-05,0.00754118692629,0.000328482139128,-0.000224703702621,0.279998029169,0.0518660644336,-0.105633605481,3.98207463148,0.11348084238,-0.122696164131,7.16511851992e-08,1.17881427584e-06,-1.1564999681e-06,0.0,4.53144180189,3.98207463148,False,2.53573424,1.38669607557,0.0628891024099
2675,0.021086,60,2.053,5756,0.021,0.008,-0.04,60,-0.000215,0.000622,5.448325286,0.03,0.995,0.064,0.892,2675,K02675.01,1.34,-0.01,5794570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.294405242928,0.276254458659,-0.204030965498,65.4909666927,0.00111780027764,-0.00117110764393,5.44832049798,7.90462105993e-06,-7.58284752411e-06,0.0211196706574,0.000704685193295,-0.000339196782029,4.01717614807,0.567382925626,-1.45310486205,2.14670792737,0.0354485129416,-0.034277992848,-5.24568021774e-08,2.00274958423e-06,-1.96416257503e-06,0.0,3.24960457225,2.14670792737,False,5.448325286,2.05342333868,0.0700879787628
2675,0.009827,60,0.958,5756,0.021,0.008,-0.04,60,-0.000234,0.000581,1.116128999,0.03,0.995,0.046,0.892,2675,K02675.02,1.34,-0.01,5794570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.316969629822,0.292088121491,-0.217450251028,64.8484717065,0.00239106415059,-0.00243970483989,1.11612861218,3.3812721576e-06,-3.32397046732e-06,0.00965144920566,0.000478186831264,-0.000368557967861,3.43915198898,0.945942554486,-1.34991825874,1.30168428684,0.0736252379067,-0.0718223759314,-2.10536024536e-09,2.13942159347e-06,-2.13520245674e-06,0.0,1.91564179976,1.30168428684,,1.116128999,0.938391103368,0.0467173422978
2678,0.019496,60,1.675,5416,0.019,0.008,-0.02,60,-0.00068,0.000341,3.833091178,0.03,0.894,0.059,0.787,2678,K02678.01,1.71,-0.01,6779260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.321749411261,0.29148905053,-0.222463032313,64.6349550605,0.00117830835136,-0.0012133778274,3.83308715376,5.66158742776e-06,-5.57651360644e-06,0.0197202095867,0.00086907858599,-0.000449575769381,11.8643468291,2.32194479588,-4.85661349786,1.31340744942,0.0374634349784,-0.0393443737679,-1.22444463458e-07,2.41180847045e-06,-2.37489430765e-06,0.0,2.6645801414,1.31340744942,,3.833091178,1.69165873897,0.0697630166702
2686,0.051143,60,3.832,4713,0.019,0.016,-0.09,60,-0.003973,0.001162,211.0338741,0.07,0.725,0.22,0.687,2686,K02686.01,2.23,-0.024,7826659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.325769086334,0.292633266131,-0.227191901638,212.129038275,0.00213713329356,-0.0021585990103,211.032728457,0.000653771281975,-0.000626814010161,0.0395726308478,0.00229882478195,-0.000753268690663,5.80560907494,0.934512879498,-2.43136845564,6.36941564099,0.06668342909,-0.0673523444849,-1.81083958088e-06,1.1930393721e-05,-1.19697839822e-05,0.0,9.27812479907,6.36941564099,False,211.0338741,2.96331731578,0.140624943143
2687,0.007152,60,0.73,5788,0.021,0.002,-0.06,60,-0.000143,0.000154,1.716831717,0.01,1.014,0.022,0.935,2687,K02687.01,1.22,-0.035,7202957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.327403867334,0.287500695259,-0.225560489531,65.0303791855,0.00451046973453,-0.00443723086596,1.71683049923,9.61708623004e-06,-9.50820024825e-06,0.00720140252027,0.000391002306524,-0.000351972171329,1.55857737159,0.544089736404,-0.61043900341,1.93992895172,0.136600955104,-0.13417895096,-2.85497793922e-07,1.72323265707e-06,-1.70478661797e-06,0.0,2.28156969357,1.93992895172,,1.716831717,0.733930937853,0.0412929949544
2687,0.009413,60,0.961,5788,0.021,0.002,-0.06,60,-0.000237,0.000132,8.16735028,0.01,1.014,0.028,0.935,2687,K02687.02,1.22,-0.035,7202957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.301240520088,0.284490341226,-0.208251981832,69.203520057,0.00613388333292,-0.00602196339379,8.16733582662,5.96623502371e-05,-6.14877294058e-05,0.0094654355253,0.000457410268887,-0.000397303757967,1.75421260684,0.452255348275,-0.649932209398,3.18927176815,0.170893996128,-0.162394336272,-5.99074095231e-08,1.52748524881e-06,-1.61286139451e-06,0.0,3.83723347149,3.18927176815,,8.16735028,0.964669861561,0.0486455636534
2698,0.029203,60,3.765,5936,0.031,0.034,-0.04,60,-0.000273,0.000676,87.9732136,0.04,1.083,0.113,1.18,2698,K02698.01,0.72,-0.033,5128673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.268551320714,0.279942970707,-0.186094776821,101.29813469,0.00520236599635,-0.00475803812009,87.9724274441,0.000519783250866,-0.000553714016377,0.0270339229518,0.00079827646562,-0.00036296042226,0.228538716762,0.0246935861071,-0.078622403551,14.254399939,0.109658998193,-0.111238197077,-1.99985478252e-07,7.08623420474e-06,-7.01648229093e-06,0.0,10.103001724,14.254399939,False,87.9732136,3.47710317007,0.117988827013
2706,0.008653,60,1.823,6337,0.044,0.028,-0.01,60,-0.000119,0.000264,3.097587634,0.01,1.429,0.057,1.93,2706,K02706.01,0.2,-0.021,9697131,K02706.01,0.0314121803756,3.09759730665,1.79525368805,0.192569469557,0.00884875568025,1.26,1.86,0.276093151129,6491.0,-0.2,10.268,1.187306807,0.154290793811,0.319507654714,0.199555979099,0.343832133639,-0.0314119321069,3.09761883122,-3.09761883122,1.87759425578,-1.87759425578,0.00935540299607,-0.00783193937946,0.000206091837638,-0.000140953101819,0.18,-0.18,0.08,-0.08,0.0366246016804,-0.0366246016804,69.0,-69.0,0.3,-0.3,0.315942886419,-0.348253497491,0.326146284521,-0.154289887046,0.0677284927305,-0.0674080479656,0.0829865024631,-0.0817093128109,s,0.318646165878,0.286562146685,-0.219303480105,64.5591368866,0.00889112453832,-0.00884401755624,3.09757037336,3.14022252823e-05,-3.24501129261e-05,0.00849022454121,0.00042204122797,-0.000384811732848,0.24043355127,0.0617814115246,-0.0922426049,4.44895725104,0.216850948788,-0.217864261498,-2.83902248078e-07,2.81606401638e-06,-2.86270871022e-06,0.0,5.07507318149,4.44895725104,,3.097587634,1.78608853673,0.0941316342321
2714,0.016439,60,3.032,6045,0.047,0.068,-0.02,60,-0.001965,0.000303,47.3183002,0.02,1.173,0.223,1.689,2714,K02714.02,0.25,-0.048,12206313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.324756311603,0.315400655311,-0.222947490394,103.060309066,0.00661779601502,-0.00627383748875,47.3186926998,0.000407747472309,-0.000416626014868,0.0150785124898,0.000656147230864,-0.000322774486682,0.306771159047,0.0524068748066,-0.142451709367,10.28769036,0.16184738648,-0.16239897005,-7.60202532605e-08,1.73427613611e-06,-1.66549816186e-06,0.0,11.6898108098,10.28769036,True,47.3183002,2.77596922788,0.118688614073
2714,0.015773,60,2.909,6045,0.047,0.068,-0.02,60,-0.000353,0.000784,184.256405,0.02,1.173,0.131,1.689,2714,K02714.03,0.25,-0.048,12206313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.312975868569,0.29882674897,-0.215243107569,188.228336462,0.0121114341507,-0.0108989543022,184.262688928,0.00275226103679,-0.00281053601674,0.0158372108173,0.000640583986997,-0.000478014671457,0.955239332606,0.171036589463,-0.39692565678,11.1127376558,0.261811144551,-0.268590200775,-5.45767025384e-08,1.6146140514e-06,-1.62487940191e-06,0.0,18.3909982017,11.1127376558,True,184.256405,2.91564634867,0.131091764035
2714,0.011961,60,2.205,6045,0.047,0.068,-0.02,60,-0.000269,0.000325,14.38338734,0.02,1.173,0.083,1.689,2714,K02714.01,0.25,-0.048,12206313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.341836611094,0.297028610839,-0.237341827596,73.5744986429,0.00510317098274,-0.00616912790611,14.3832545884,9.86831630954e-05,-8.09579880077e-05,0.0123715452649,0.000492082653615,-0.00025751739083,0.181406252445,0.0330994581651,-0.0807592006774,8.20032594206,0.126712449325,-0.116089754981,1.07674180713e-07,1.72286246495e-06,-1.81610584625e-06,0.0,7.85992067079,8.20032594206,False,14.38338734,2.27761385482,0.0936915034457
2717,0.009869,60,1.317,6063,0.029,0.032,-0.03,60,-0.000221,0.000101,0.929906678,0.03,1.076,0.038,1.221,2717,K02717.01,0.59,-0.029,9467404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30700977289,0.275654428848,-0.208853235231,65.2514675098,0.000819042167834,-0.0006771444978,0.929905896187,7.59962505148e-07,-8.32250030558e-07,0.00966861632784,0.00030105349534,-0.000127741722605,1.36761047135,0.188253844957,-0.4840408904,1.69718210378,0.0218478700141,-0.0262351496151,-2.53023981659e-08,6.23206796228e-07,-6.2114252321e-07,0.0,2.36941004503,1.69718210378,False,0.929906678,1.28678647846,0.0418121183502
2720,0.007061,60,1.174,5926,0.034,0.025,-0.01,60,-0.000157,0.000265,6.57158198,0.01,1.015,0.043,1.522,2720,K02720.01,0.29,-0.022,8176564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33285925176,0.293047535218,-0.222790038911,65.7457999526,0.00292302029347,-0.00301732717715,6.57159600461,2.30276636017e-05,-2.36751246492e-05,0.00751860205691,0.000290352942255,-0.000191056430829,1.61857190799,0.318755003045,-0.693200849991,3.04517559595,0.0856647708621,-0.0839473896426,-6.55987631319e-08,1.06386557733e-06,-1.0513302677e-06,0.0,5.7614936078,3.04517559595,False,6.57158198,1.24732104404,0.048692892318
2722,0.012046,60,1.433,6119,0.027,0.036,-0.04,60,-0.000818,0.000944,6.12481814,0.05,1.072,0.11,1.09,2722,K02722.01,0.84,-0.029,7673192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.313722341496,0.290898617106,-0.217840865877,67.9379985072,0.00427981127559,-0.00432302731379,6.12479964052,3.31963635825e-05,-3.19970985236e-05,0.0105339041721,0.0004413311375,-0.000341141789032,1.12720033491,0.245523369049,-0.443114021614,3.35789872413,0.122328057013,-0.118364350579,-6.68618714131e-08,1.57629551159e-06,-1.56140271665e-06,0.0,3.94804788039,3.35789872413,,6.12481814,1.25153315468,0.0558724480102
2722,0.011975,60,1.425,6119,0.027,0.036,-0.04,60,-0.001121,0.000127,11.24283541,0.05,1.072,0.082,1.09,2722,K02722.02,0.84,-0.029,7673192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.318955189604,0.293036518572,-0.220685216358,69.3215615068,0.00607302848732,-0.00560065127911,11.2428442025,7.59170239242e-05,-7.9648095868e-05,0.010845217671,0.000485582442009,-0.000402941461191,1.11364971397,0.251319624689,-0.455053722689,4.12711192804,0.156950512605,-0.154961422287,-4.73809224627e-08,1.55090787521e-06,-1.55207731785e-06,0.0,4.8340369153,4.12711192804,,11.24283541,1.2885203115,0.0616826171865
2722,0.009529,60,1.134,6119,0.027,0.036,-0.04,60,-0.0005,2e-06,4.02875481,0.05,1.072,0.041,1.09,2722,K02722.03,0.84,-0.029,7673192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.327109100216,0.281646683903,-0.227731148312,66.7681503651,0.00494921597586,-0.00502826384175,4.02876860392,2.44395325275e-05,-2.43319082802e-05,0.00933722432795,0.000406089763491,-0.000339192821362,0.935000811573,0.233831383313,-0.373794782316,3.09136192538,0.134891583854,-0.131179573016,-6.24118452909e-08,1.58082001055e-06,-1.58954959612e-06,0.0,3.43353614812,3.09136192538,,4.02875481,1.1093556224,0.0521081960805
